id,name,dateStart,dateEnd,type,questionQty
2295,Caspian Cup,2013-03-16T00:00:00+04:00,2013-03-18T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15}"
2296,30-лотое кольцо,2013-05-12T00:00:00+04:00,2013-05-12T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15}"
2297,Нехрустальная сова,2013-05-10T00:00:00+04:00,2013-05-12T00:00:00+04:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
2298,Поволжская лига. Саратов - Ульяновск,2013-01-20T00:00:00+04:00,2013-01-20T00:00:00+04:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
2299,Мартовский лев,2013-03-16T00:00:00+04:00,2013-03-17T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15}"
2300,Чемпионат Беларуси,2013-02-16T00:00:00+04:00,2013-02-17T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15, '6': 15}"
2301,Синхрон Моносова,2013-04-20T00:00:00+04:00,2013-04-22T00:00:00+04:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
2302,Открытый кубок МГПУ,2013-04-20T00:00:00+04:00,2013-04-20T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15}"
2303,Синхрон Первенства Сибири,2013-03-16T00:00:00+04:00,2013-03-17T00:00:00+04:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
2304,"Открытый чемпионат КИИ ""Аэробрейн""",2012-09-20T00:00:00+04:00,2013-02-21T00:00:00+04:00,"{'id': 4, 'name': 'Региональный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15}"
2305,Дилижанские игры,2013-02-16T00:00:00+04:00,2013-02-17T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12}"
2306,Турнир трёх тополей,2013-03-09T00:00:00+04:00,2013-03-09T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12}"
2307,Кубок Серпухова,2013-02-24T00:00:00+04:00,2013-02-24T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12}"
2308,Открытый кубок ректора РГПУ,2013-02-08T00:00:00+04:00,2013-02-08T00:00:00+04:00,"{'id': 4, 'name': 'Региональный'}","{'1': 18, '2': 18}"
2309,Поволжская лига. Казань,2013-02-03T00:00:00+04:00,2013-02-03T00:00:00+04:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
2310,Кубок губернатора Иркутской области,2013-04-06T00:00:00+04:00,2013-04-07T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15}"
2311,Только по слеДАМ,2013-03-10T00:00:00+04:00,2013-03-10T00:00:00+04:00,"{'id': 4, 'name': 'Региональный'}","{'1': 12, '2': 12, '3': 12}"
2312,Пиковые нагрузки,2013-03-17T00:00:00+04:00,2013-03-17T00:00:00+04:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
2313,Чемпионат Губы,2013-02-10T00:00:00+04:00,2013-02-10T00:00:00+04:00,"{'id': 4, 'name': 'Региональный'}","{'1': 12, '2': 12, '3': 12}"
2314,Кубок Ичеришехер. Третий этап,2013-04-26T00:00:00+04:00,2013-04-28T00:00:00+04:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
2315,Дверь в лето,2013-05-24T00:00:00+04:00,2013-05-26T00:00:00+04:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 11, '2': 11, '3': 11, '4': 11}"
2316,Три тура,2013-05-18T00:00:00+04:00,2013-05-20T00:00:00+04:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
2317,Чемпионат Нижнего Новгорода среди студентов,2013-02-17T00:00:00+04:00,2013-02-17T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12}"
2318,Неспростая весна,2013-03-24T00:00:00+04:00,2013-03-24T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 21, '2': 21}"
2319,Студенческий чемпионат Москвы,2013-03-15T00:00:00+04:00,2013-03-15T00:00:00+04:00,"{'id': 4, 'name': 'Региональный'}","{'1': 12, '2': 12, '3': 12, '4': 12}"
2322,Открытое Первенство Сибири,2013-03-15T00:00:00+04:00,2013-03-17T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15}"
2323,Студенческий чемпионат Ростовской области,2013-02-24T00:00:00+04:00,2013-02-24T00:00:00+04:00,"{'id': 4, 'name': 'Региональный'}","{'1': 15, '2': 15, '3': 15}"
2324,Молодёжный чемпионат Саратова,2013-03-03T00:00:00+04:00,2013-03-03T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 16, '2': 16, '3': 16}"
2325,18+,2013-04-27T00:00:00+04:00,2013-04-29T00:00:00+04:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 18, '2': 18}"
2326,Мемориал Диара Туганбаева,2013-06-01T00:00:00+04:00,2013-06-03T00:00:00+04:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
2331,Открытое первенство Сибири. Школьники,2013-03-16T00:00:00+04:00,2013-03-16T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15}"
2332,Молодёжный чемпионат Магнитогорска,2013-04-27T00:00:00+04:00,2013-04-27T00:00:00+04:00,"{'id': 4, 'name': 'Региональный'}","{'1': 12, '2': 12, '3': 12}"
2333,Студенческий чемпионат Перми,2013-03-16T00:00:00+04:00,2013-03-16T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15}"
2334,Студенческий чемпионат Самары,2013-03-23T00:00:00+04:00,2013-03-23T00:00:00+04:00,"{'id': 4, 'name': 'Региональный'}","{'1': 15, '2': 15, '3': 15}"
2335,Кубок Новруза,2013-03-23T00:00:00+04:00,2013-03-23T00:00:00+04:00,"{'id': 4, 'name': 'Региональный'}","{'1': 12, '2': 12}"
2336,Чемпионат Московской области,2013-03-24T00:00:00+04:00,2013-03-24T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12}"
2337,Чемпионат Тюмени,2013-03-03T00:00:00+04:00,2013-03-03T00:00:00+04:00,"{'id': 4, 'name': 'Региональный'}","{'1': 12, '2': 12, '3': 12, '4': 12, '5': 12}"
2338,Чемпионат Даугавпилса,2012-09-01T00:00:00+04:00,2013-05-20T00:00:00+04:00,"{'id': 4, 'name': 'Региональный'}","{'1': 0, '0': 0}"
2340,Горы от ума,2013-05-18T00:00:00+04:00,2013-05-20T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15}"
2341,Поволжская лига. Нижний Новгород,2013-02-17T00:00:00+04:00,2013-02-17T00:00:00+04:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
2342,Поволжская лига. Волгоград,2013-02-24T00:00:00+04:00,2013-02-24T00:00:00+04:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
2343,Ultima Tule,2013-06-15T00:00:00+04:00,2013-06-16T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15}"
2344,Белые ночи,2013-07-06T00:00:00+04:00,2013-07-07T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15}"
2345,Школьный кубок городов,2013-04-20T00:00:00+04:00,2013-04-21T00:00:00+04:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
2346,Студенческий кубок городов,2013-04-27T00:00:00+04:00,2013-04-28T00:00:00+04:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
2347,Чемпионат Великобритании,2013-04-21T00:00:00+04:00,2013-04-21T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12}"
2348,Кубок Новруза,2013-03-23T00:00:00+04:00,2013-03-24T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15}"
2350,Кубок вузов Республики Татарстан,2012-11-03T00:00:00+04:00,2012-11-03T00:00:00+04:00,"{'id': 4, 'name': 'Региональный'}","{'1': 15, '2': 15, '3': 15}"
2351,Окский съезд,2013-05-25T00:00:00+04:00,2013-05-25T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15}"
2352,Весенний чемпионат Нижневартовска,2013-04-28T00:00:00+04:00,2013-04-28T00:00:00+04:00,"{'id': 4, 'name': 'Региональный'}","{'1': 12, '2': 12, '3': 12}"
2353,Межфакультетский кубок МГУ,2013-04-16T00:00:00+04:00,2013-04-16T00:00:00+04:00,"{'id': 4, 'name': 'Региональный'}","{'1': 12, '2': 12, '3': 12}"
2354,Окский мост,2013-06-07T00:00:00+04:00,2013-06-10T00:00:00+04:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
2355,Весенний Воронеж,2013-05-17T00:00:00+04:00,2013-05-19T00:00:00+04:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
2356,Чемпионат Бреста,2012-11-29T00:00:00+04:00,2013-04-20T00:00:00+04:00,"{'id': 4, 'name': 'Региональный'}","{'1': 0, '0': 0}"
2357,Чемпионат Москвы. Вторая лига. Дивизион НИУ ВШЭ,2013-02-15T00:00:00+04:00,2013-04-12T00:00:00+04:00,"{'id': 4, 'name': 'Региональный'}","{'1': 0, '0': 0}"
2358,Чемпионат Германии,2013-04-20T00:00:00+04:00,2013-04-20T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12}"
2359,Чемпионат Бейлагана,2013-03-30T00:00:00+04:00,2013-03-30T00:00:00+04:00,"{'id': 4, 'name': 'Региональный'}","{'1': 12, '2': 12, '3': 12}"
2360,Чемпионат Латвии,2013-04-20T00:00:00+04:00,2013-04-20T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15}"
2361,Чемпионат Туркменистана,2013-04-20T00:00:00+04:00,2013-04-20T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15}"
2362,Чемпионат Узбекистана,2013-04-20T00:00:00+04:00,2013-04-20T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15, '6': 15}"
2364,Чемпионат Израиля,2013-04-20T00:00:00+04:00,2013-04-20T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15}"
2366,Чемпионат Молдовы,2013-04-21T00:00:00+04:00,2013-04-21T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15}"
2367,Кубок Междуречья,2013-04-27T00:00:00+04:00,2013-04-27T00:00:00+04:00,"{'id': 4, 'name': 'Региональный'}","{'1': 13, '2': 13, '3': 13}"
2368,Кубок Московской области,2013-04-28T00:00:00+04:00,2013-04-28T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15}"
2370,Весна в Финуниверситете,2013-05-25T14:00:00+04:00,2013-05-25T18:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12}"
2371,Кубок Югры и Тюменской области,2013-05-02T00:00:00+04:00,2013-05-04T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15, '6': 15, '7': 15, '8': 15}"
2372,Кубок Победы или Ультиматум,2013-05-11T00:00:00+04:00,2013-05-12T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15}"
2373,Чемпионат Зеленограда. Высшая лига,2012-12-23T00:00:00+04:00,2013-03-31T00:00:00+04:00,"{'id': 4, 'name': 'Региональный'}","{'1': 0, '0': 0}"
2374,Сибирские Афины,2013-05-18T00:00:00+04:00,2013-05-19T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15, '6': 15}"
2375,Майский жук,2013-06-08T00:00:00+04:00,2013-06-08T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15}"
2376,Кубок княгини Ольги,2013-06-08T00:00:00+04:00,2013-06-09T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12, '5': 12, '6': 12}"
2377,Знатокиада - Холидей Инн,2013-05-03T00:00:00+04:00,2013-05-03T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15}"
2378,Чемпионат Эстонии,2013-04-20T00:00:00+04:00,2013-04-20T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15}"
2379,Открытый кубок Уганды,2013-06-14T00:00:00+04:00,2013-06-16T00:00:00+04:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
2380,AU,2013-05-04T00:00:00+04:00,2013-05-05T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15}"
2381,Кубок 12 коллегий,2013-04-27T00:00:00+04:00,2013-04-27T00:00:00+04:00,"{'id': 4, 'name': 'Региональный'}","{'1': 15, '2': 15, '3': 15}"
2382,Чемпионат МУБК - Чемпионат Москвы. Вторая лига,2013-02-21T00:00:00+04:00,2013-04-25T00:00:00+04:00,"{'id': 4, 'name': 'Региональный'}","{'1': 18, '2': 18, '3': 18, '4': 18, '5': 18, '6': 18, '7': 18}"
2383,Чемпионат Москвы. Вторая лига. Дивизион Бауманка,2013-02-19T00:00:00+04:00,2013-03-19T00:00:00+04:00,"{'id': 4, 'name': 'Региональный'}","{'1': 0, '0': 0}"
2384,PraGolem,2013-05-24T00:00:00+04:00,2013-05-27T00:00:00+04:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
2385,Командум,2013-05-26T00:00:00+04:00,2013-05-26T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 13, '2': 13, '3': 13, '4': 13}"
2386,Чемпионат Харькова. Высшая лига,2012-10-14T00:00:00+04:00,2013-04-24T00:00:00+04:00,"{'id': 4, 'name': 'Региональный'}","{'1': 0, '0': 0}"
2387,Чемпионат Кривого Рога. Высшая лига,2013-05-25T00:00:00+04:00,2013-05-25T00:00:00+04:00,"{'id': 4, 'name': 'Региональный'}","{'1': 15, '2': 15, '3': 15}"
2388,Лето: all inclusive,2013-06-07T00:00:00+04:00,2013-06-09T00:00:00+04:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
2389,Чемпионат Днепропетровской области,2013-05-19T00:00:00+04:00,2013-05-19T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15, '6': 15}"
2390,День физика,2013-05-17T00:00:00+04:00,2013-05-17T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15}"
2391,Горячие головы,2013-05-14T00:00:00+04:00,2013-05-14T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12}"
2392,Чемпионат Литвы,2013-04-27T00:00:00+04:00,2013-04-27T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12}"
2393,Весенний кубок,2013-05-31T00:00:00+04:00,2013-05-31T00:00:00+04:00,"{'id': 4, 'name': 'Региональный'}","{'1': 12, '2': 12, '3': 12}"
2394,Чемпионат Минска,2012-09-01T00:00:00+04:00,2013-05-07T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 0, '0': 0}"
2395,Финал кубка МУБК,2013-05-24T00:00:00+04:00,2013-05-24T00:00:00+04:00,"{'id': 4, 'name': 'Региональный'}","{'1': 12, '2': 12, '3': 12}"
2396,Чемпионат Ростовской области. Высшая лига,2012-10-21T00:00:00+04:00,2013-04-28T00:00:00+04:00,"{'id': 4, 'name': 'Региональный'}","{'1': 15, '2': 15, '3': 15}"
2397,Чемпионат Ростовской области. Первая лига,2012-10-21T00:00:00+04:00,2013-04-28T00:00:00+04:00,"{'id': 4, 'name': 'Региональный'}","{'1': 15, '2': 15, '3': 15}"
2398,Олимпийский кубок Ростовской области,2013-05-26T00:00:00+04:00,2013-05-26T00:00:00+04:00,"{'id': 4, 'name': 'Региональный'}","{'1': 10, '2': 10, '3': 10, '4': 10, '5': 10}"
2399,Чемпионат Армении,2013-07-21T00:00:00+04:00,2013-07-21T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15, '6': 15}"
2400,Центрально-Европейская лига. Орёл - Липецк,2013-03-16T00:00:00+04:00,2013-03-17T00:00:00+04:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
2402,Поволжская лига. Саранск,2013-03-24T00:00:00+04:00,2013-03-24T00:00:00+04:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
2403,Поволжская лига. Самара,2013-03-31T00:00:00+04:00,2013-03-31T00:00:00+04:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
2404,День интеллекта,2013-05-26T00:00:00+04:00,2013-05-26T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15}"
2405,Чемпионат Финляндии,2013-06-01T00:00:00+04:00,2013-06-01T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15}"
2406,Кубок чемпионов - суббота,2013-06-01T00:00:00+04:00,2013-06-01T00:00:00+04:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
2407,Балтийский Берег - Бородино,2012-10-08T00:00:00+04:00,2013-05-13T00:00:00+04:00,"{'id': 4, 'name': 'Региональный'}","{'1': 15, '2': 15, '3': 15}"
2408,Балтийский Берег - Хайфа,2012-10-08T00:00:00+04:00,2013-05-13T00:00:00+04:00,"{'id': 4, 'name': 'Региональный'}","{'1': 0, '0': 0}"
2409,Балтийский Берег - Калуга,2012-10-09T00:00:00+04:00,2013-05-14T00:00:00+04:00,"{'id': 4, 'name': 'Региональный'}","{'1': 0, '0': 0}"
2410,Балтийский Берег - Прага,2012-10-08T00:00:00+04:00,2013-05-13T00:00:00+04:00,"{'id': 4, 'name': 'Региональный'}","{'1': 15, '2': 15, '3': 15}"
2411,Балтийский Берег - Североморск,2012-10-08T00:00:00+04:00,2013-05-13T00:00:00+04:00,"{'id': 4, 'name': 'Региональный'}","{'1': 0, '0': 0}"
2412,Балтийский Берег - Вильнюс,2012-10-08T00:00:00+04:00,2013-05-13T00:00:00+04:00,"{'id': 4, 'name': 'Региональный'}","{'1': 15, '2': 15, '3': 15}"
2413,Кубок Иерусалима,2013-05-24T00:00:00+04:00,2013-05-24T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15}"
2414,Чемпионат Казахстана,2013-06-01T00:00:00+04:00,2013-06-02T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15}"
2415,Окский съезд 2,2013-05-26T00:00:00+04:00,2013-05-26T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15}"
2419,Другой Старый свет,2013-06-22T00:00:00+04:00,2013-06-24T00:00:00+04:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
2420,Пущинские просторы,2013-06-22T00:00:00+04:00,2013-06-23T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 13, '2': 13, '3': 13, '4': 13, '5': 13, '6': 13}"
2421,Чемпионат мира. Малый финал,2013-09-15T00:00:00+04:00,2013-09-15T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15}"
2422,Чемпионат мира. Финал,2013-09-15T00:00:00+04:00,2013-09-15T00:00:00+04:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15}"
